system:index,NDVI,.geo
2831,0.3585964912280702,"{""type"":""Point"",""coordinates"":[72.90930164126479,19.009657851602267]}"
2832,0.4065979381443299,"{""type"":""Point"",""coordinates"":[72.87402843400571,19.165284282997224]}"
2833,0.17126073203795752,"{""type"":""Point"",""coordinates"":[72.88135434422954,19.171683161700695]}"
2834,0.22564203097431876,"{""type"":""Point"",""coordinates"":[72.88989493588001,19.14845184108379]}"
2835,0.1906392694063927,"{""type"":""Point"",""coordinates"":[72.90659798457031,19.106758589442194]}"
2836,0.37785446057038463,"{""type"":""Point"",""coordinates"":[73.03934259189825,19.079504315652034]}"
2837,0.1717464925012095,"{""type"":""Point"",""coordinates"":[73.00285629025939,19.00825085659449]}"
2838,-0.10571081409477522,"{""type"":""Point"",""coordinates"":[72.76170999320084,19.007949514926473]}"
2839,-0.13236151603498544,"{""type"":""Point"",""coordinates"":[72.87516266891942,18.91601917533216]}"
2840,-0.13482428115015974,"{""type"":""Point"",""coordinates"":[72.98257318169905,19.01404284680437]}"
2841,0.08595988538681948,"{""type"":""Point"",""coordinates"":[72.8362535918377,19.08348894461252]}"
2842,0.10929024812463935,"{""type"":""Point"",""coordinates"":[72.85668398074098,19.186415431031314]}"
2843,-0.11067685201634393,"{""type"":""Point"",""coordinates"":[72.8100351223298,19.12390483666702]}"
2844,-0.0627318718381113,"{""type"":""Point"",""coordinates"":[72.97063371241802,19.091396598798863]}"
2845,0.297464679698084,"{""type"":""Point"",""coordinates"":[72.84529158208343,19.076517887774763]}"
2846,0.03664495114006515,"{""type"":""Point"",""coordinates"":[72.8708209956868,19.072798582993318]}"
2847,0.38765649022622445,"{""type"":""Point"",""coordinates"":[72.9913461848195,19.135326040007463]}"
2848,0.0760258279525099,"{""type"":""Point"",""coordinates"":[72.88838573916011,19.087158593173324]}"
2849,0.1505388290189979,"{""type"":""Point"",""coordinates"":[72.97111818202293,19.190473054761576]}"
2850,0.13815630292765546,"{""type"":""Point"",""coordinates"":[72.99182781341605,19.07393472815209]}"
2851,0.30326235183048356,"{""type"":""Point"",""coordinates"":[72.9036312997135,19.13617946496253]}"
2852,-0.043037974683544304,"{""type"":""Point"",""coordinates"":[72.91934711404647,19.14905515667489]}"
2853,0.23116883116883116,"{""type"":""Point"",""coordinates"":[72.85475914694842,19.1289737743284]}"
2854,0.28300106169635486,"{""type"":""Point"",""coordinates"":[73.0291487063751,19.048808383075386]}"
2855,0.21713221601489757,"{""type"":""Point"",""coordinates"":[73.03851115226838,19.110675812358476]}"
2856,-0.10022195663308861,"{""type"":""Point"",""coordinates"":[72.78502717377017,19.02466456376458]}"
2857,0.36074766355140186,"{""type"":""Point"",""coordinates"":[72.98838541696563,19.139682595508365]}"
2858,-0.1325491434435936,"{""type"":""Point"",""coordinates"":[72.86167603367177,18.93843632879468]}"
2859,0.2528180354267311,"{""type"":""Point"",""coordinates"":[73.06763636545672,19.126412210153674]}"
2860,-0.11676300578034682,"{""type"":""Point"",""coordinates"":[72.79711285052772,19.040259777941824]}"
2861,0.35029686174724345,"{""type"":""Point"",""coordinates"":[72.90580562179514,19.030640657167854]}"
2862,0.37007703157209504,"{""type"":""Point"",""coordinates"":[72.97796690516306,18.949644943486245]}"
2863,0.05352568423891061,"{""type"":""Point"",""coordinates"":[72.8815104202293,19.058934241448526]}"
2864,0.08221163802029406,"{""type"":""Point"",""coordinates"":[72.93054422107673,19.15960441362538]}"
2865,0.008833846374114152,"{""type"":""Point"",""coordinates"":[72.8421712273826,18.93640939537408]}"
2866,0.03200731595793324,"{""type"":""Point"",""coordinates"":[72.81903608240451,19.007889581738237]}"
2867,0.28259031049897304,"{""type"":""Point"",""coordinates"":[72.97927912678644,19.177023407920807]}"
2868,0.1996383363471971,"{""type"":""Point"",""coordinates"":[73.04504377460829,19.051721093751425]}"
2869,0.21062476618032175,"{""type"":""Point"",""coordinates"":[73.0672111631121,19.072829247367938]}"
2870,0.19225161424703185,"{""type"":""Point"",""coordinates"":[72.90601368641556,19.03680464876811]}"
2871,0.21207041072925398,"{""type"":""Point"",""coordinates"":[72.87352510512301,19.17466526985649]}"
2872,0.17467313060085207,"{""type"":""Point"",""coordinates"":[72.99499570895792,19.114091951649378]}"
2873,0.21858736059479553,"{""type"":""Point"",""coordinates"":[72.87772940739353,19.194185762016524]}"
2874,-0.1265678449258837,"{""type"":""Point"",""coordinates"":[72.7913085338081,19.058737261812208]}"
2875,0.14805740287014352,"{""type"":""Point"",""coordinates"":[73.05191099187249,19.10619777666316]}"
2876,-0.12466042861454875,"{""type"":""Point"",""coordinates"":[72.91412775287239,18.950105130715055]}"
2877,-0.09514031485284052,"{""type"":""Point"",""coordinates"":[72.78197748779434,19.06498867095488]}"
2878,0.1598639455782313,"{""type"":""Point"",""coordinates"":[72.83115641282262,19.020113051835832]}"
2879,0.33198517020559487,"{""type"":""Point"",""coordinates"":[72.98265152574365,19.064238557423216]}"
2880,-0.12061068702290076,"{""type"":""Point"",""coordinates"":[72.99068448738358,19.023983145038816]}"
2881,-0.12328353704542025,"{""type"":""Point"",""coordinates"":[72.91491866083464,18.942162115234797]}"
2882,0.18673718470301057,"{""type"":""Point"",""coordinates"":[72.9916901584958,19.193642772080082]}"
2883,0.2585247883917775,"{""type"":""Point"",""coordinates"":[72.86013862875457,19.034922319002735]}"
2884,0.06780721886083872,"{""type"":""Point"",""coordinates"":[72.88356842128776,19.150282195509778]}"
2885,0.4458866009563775,"{""type"":""Point"",""coordinates"":[72.92613251351206,19.18888590076174]}"
2886,0.4335731929975298,"{""type"":""Point"",""coordinates"":[72.90230183388076,19.196375678791025]}"
2887,0.032246310803425035,"{""type"":""Point"",""coordinates"":[72.85470233953312,19.115875649116546]}"
2888,-0.09821276595744681,"{""type"":""Point"",""coordinates"":[72.78841757262425,18.985048537302877]}"
2889,0.39883503681723265,"{""type"":""Point"",""coordinates"":[72.96678898372078,19.13530352871832]}"
2890,0.21120738156858332,"{""type"":""Point"",""coordinates"":[72.9141820924598,19.08205728457075]}"
2891,0.03842716711349419,"{""type"":""Point"",""coordinates"":[72.88939913788334,19.069205991007756]}"
2892,0.35181064131094475,"{""type"":""Point"",""coordinates"":[72.86848464070617,19.16789260518553]}"
2893,-0.13906273851320408,"{""type"":""Point"",""coordinates"":[72.9357669994341,18.936897429035252]}"
2894,0.054071948797175015,"{""type"":""Point"",""coordinates"":[72.86400011676604,19.18801610910325]}"
2895,-0.06196543899458894,"{""type"":""Point"",""coordinates"":[72.96173124806536,19.074208115229307]}"
2896,0.3588222368710174,"{""type"":""Point"",""coordinates"":[72.88517779490093,19.004590492311653]}"
2897,0.3447630308404769,"{""type"":""Point"",""coordinates"":[72.79542044677171,19.14453438383343]}"
2898,-0.07427745664739885,"{""type"":""Point"",""coordinates"":[72.87921563679728,19.003110118464996]}"
2899,-0.141804788213628,"{""type"":""Point"",""coordinates"":[72.92742714960698,18.93046748139053]}"
2900,0.15401979017305756,"{""type"":""Point"",""coordinates"":[72.837705243941,18.970221577766342]}"
2901,0.28993942273429146,"{""type"":""Point"",""coordinates"":[72.902323550897,19.048989507618277]}"
2902,0.38395134392780067,"{""type"":""Point"",""coordinates"":[73.02288925584534,19.06041265805316]}"
2903,0.12833438353287124,"{""type"":""Point"",""coordinates"":[73.0355672217045,19.06381714982196]}"
2904,0.22911950434886214,"{""type"":""Point"",""coordinates"":[72.93576184950389,19.082668977264035]}"
2905,0.0666487503359312,"{""type"":""Point"",""coordinates"":[72.94727152584328,19.11644917703499]}"
2906,0.06169491525423729,"{""type"":""Point"",""coordinates"":[72.83137482991923,19.06762288685568]}"
2907,0.1525940996948118,"{""type"":""Point"",""coordinates"":[72.9352158658102,19.02364265716547]}"
2908,-0.1388297481829528,"{""type"":""Point"",""coordinates"":[72.88345201725068,18.917130769309423]}"
2909,0.030612244897959183,"{""type"":""Point"",""coordinates"":[72.82883776332066,19.020448260084574]}"
2910,0.11756706638645073,"{""type"":""Point"",""coordinates"":[72.86525687405023,19.04841034501514]}"
2911,0.12921525370312006,"{""type"":""Point"",""coordinates"":[72.81523972217896,18.956299980389524]}"
2912,0.3114450867052023,"{""type"":""Point"",""coordinates"":[72.93689948187331,19.16603284975803]}"
2913,0.11727283639419038,"{""type"":""Point"",""coordinates"":[72.9041175514545,19.080040596874696]}"
2914,-0.13505969917816715,"{""type"":""Point"",""coordinates"":[72.80820168559099,19.078123451371457]}"
2915,0.24993578217313125,"{""type"":""Point"",""coordinates"":[73.05180579192444,19.132091741327546]}"
2916,-0.11521402784940687,"{""type"":""Point"",""coordinates"":[72.86976303888572,18.969883026277635]}"
2917,-0.08699778551091426,"{""type"":""Point"",""coordinates"":[72.979801031605,18.97838534450608]}"
2918,0.36844558378000464,"{""type"":""Point"",""coordinates"":[72.98101480748149,19.110322581292618]}"
2919,0.02498347653668209,"{""type"":""Point"",""coordinates"":[72.93223506753058,19.053021770271336]}"
2920,-0.102803738317757,"{""type"":""Point"",""coordinates"":[72.77444098023332,19.06769996192906]}"
2921,0.2385924207269915,"{""type"":""Point"",""coordinates"":[73.00211018734556,19.097673477552156]}"
2922,0.4118409680207433,"{""type"":""Point"",""coordinates"":[72.95032264447146,19.059985059445495]}"
2923,0.1777420096573925,"{""type"":""Point"",""coordinates"":[73.00165569689752,19.131793230489027]}"
2924,0.29849564528899447,"{""type"":""Point"",""coordinates"":[73.05851890417766,19.11903116869464]}"
2925,0.07775211701308699,"{""type"":""Point"",""coordinates"":[72.8217378703413,19.165311674661588]}"
2926,-0.11925360474978795,"{""type"":""Point"",""coordinates"":[72.80127585871374,19.09712879705746]}"
2927,-0.1250814332247557,"{""type"":""Point"",""coordinates"":[72.80324503946542,19.074313545978683]}"
2928,0.18152901173631678,"{""type"":""Point"",""coordinates"":[73.03370976060214,19.008601135270485]}"
2929,0.07614879649890591,"{""type"":""Point"",""coordinates"":[73.01364819331991,19.140997433863408]}"
2930,-0.13577618975216665,"{""type"":""Point"",""coordinates"":[72.92298835962237,18.95292429765457]}"
2931,0.36633663366336633,"{""type"":""Point"",""coordinates"":[72.9592352310722,19.115958374343435]}"
2932,0.03355206140893896,"{""type"":""Point"",""coordinates"":[73.06545619851492,19.0317329627741]}"
2933,0.13399396811719086,"{""type"":""Point"",""coordinates"":[72.89863696073806,19.013898084996057]}"
2934,-0.13209288020913423,"{""type"":""Point"",""coordinates"":[72.93606540710817,18.948070562683228]}"
2935,0.05067778936392075,"{""type"":""Point"",""coordinates"":[72.93223290610077,19.05045740676023]}"
2936,0.45604395604395603,"{""type"":""Point"",""coordinates"":[72.87703242356217,19.179692824832514]}"
2937,0.21886021904585112,"{""type"":""Point"",""coordinates"":[73.03231464508787,19.174143012495414]}"
2938,0.09869150587713461,"{""type"":""Point"",""coordinates"":[72.94083764485733,19.0840774960939]}"
2939,0.36279844530816213,"{""type"":""Point"",""coordinates"":[73.04311379533775,19.03972047154159]}"
2940,0.39867819013726485,"{""type"":""Point"",""coordinates"":[72.92264104947152,19.182001283089054]}"
2941,0.04050239096618075,"{""type"":""Point"",""coordinates"":[72.84676418504009,18.969838931517003]}"
2942,0.20398009950248755,"{""type"":""Point"",""coordinates"":[72.94746335777778,19.12798294635405]}"
2943,-0.09930402308606348,"{""type"":""Point"",""coordinates"":[72.76417020352926,19.038090549749686]}"
2944,0.1268282909236626,"{""type"":""Point"",""coordinates"":[72.83659484128067,19.06798352151526]}"
2945,0.4004977600796416,"{""type"":""Point"",""coordinates"":[72.89495207678445,19.161441099408993]}"
2946,0.12963734889537307,"{""type"":""Point"",""coordinates"":[73.00720797888283,19.020357062085253]}"
2947,0.09353507565337002,"{""type"":""Point"",""coordinates"":[73.03569652042808,19.073178314790745]}"
2948,-0.10778751933986591,"{""type"":""Point"",""coordinates"":[72.77626745113449,19.00030111167835]}"
2949,0.32917920068758055,"{""type"":""Point"",""coordinates"":[72.9109049776388,19.18800736134007]}"
2950,0.42430359305611626,"{""type"":""Point"",""coordinates"":[72.83781942741221,18.977084865663862]}"
2951,0.42862776025236593,"{""type"":""Point"",""coordinates"":[72.85111953405115,19.193844990401328]}"
2952,-0.13864491844416563,"{""type"":""Point"",""coordinates"":[72.89807214327985,18.935272481541435]}"
2953,0.5680468810239803,"{""type"":""Point"",""coordinates"":[72.91258168809449,19.130673726532976]}"
2954,0.05814763231197772,"{""type"":""Point"",""coordinates"":[73.09374908331682,19.062433185425384]}"
2955,-0.10784155169530064,"{""type"":""Point"",""coordinates"":[72.8408061921194,18.924406175238573]}"
2956,0.3739829024616335,"{""type"":""Point"",""coordinates"":[72.8925707575838,19.196226269933728]}"
2957,-0.1039380245319561,"{""type"":""Point"",""coordinates"":[72.95990167596288,18.990480006718762]}"
2958,0.048617481326169575,"{""type"":""Point"",""coordinates"":[72.98477335051142,19.083286524019822]}"
2959,-0.12297276019524485,"{""type"":""Point"",""coordinates"":[72.96140551382373,18.97616031735759]}"
2960,0.033974072418417524,"{""type"":""Point"",""coordinates"":[72.87516361353657,19.07685110710897]}"
2961,-0.051615051615051616,"{""type"":""Point"",""coordinates"":[73.02949135546066,18.995631462489804]}"
2962,-0.07015183547953104,"{""type"":""Point"",""coordinates"":[72.90170775916708,19.143249089862465]}"
2963,-0.13178786916481422,"{""type"":""Point"",""coordinates"":[72.87453984203593,18.950633765427458]}"
2964,-0.12311516155758077,"{""type"":""Point"",""coordinates"":[72.8135508767647,19.048407841563865]}"
2965,0.373400365630713,"{""type"":""Point"",""coordinates"":[72.95963965693578,19.11886688755327]}"
2966,-0.1253205676183963,"{""type"":""Point"",""coordinates"":[72.80173164246553,19.111800334572415]}"
2967,0.23373304501670925,"{""type"":""Point"",""coordinates"":[73.05370009297265,19.181919849383387]}"
2968,-0.12312856305610316,"{""type"":""Point"",""coordinates"":[72.84350070474419,18.910851894742525]}"
2969,-0.08218951546221266,"{""type"":""Point"",""coordinates"":[72.98110649244961,19.04879693339112]}"
2970,0.17380466802628597,"{""type"":""Point"",""coordinates"":[73.08197389259612,19.048851125896906]}"
2971,0.4191103131857171,"{""type"":""Point"",""coordinates"":[73.04004721478977,19.032512565800964]}"
2972,0.36601461230261606,"{""type"":""Point"",""coordinates"":[73.04328353173482,19.197411746842754]}"
2973,-0.1317732055913303,"{""type"":""Point"",""coordinates"":[72.89500179613316,18.93396653575778]}"
2974,0.3797441811700566,"{""type"":""Point"",""coordinates"":[72.89281266174264,19.156389017507813]}"
2975,-0.11081837642022065,"{""type"":""Point"",""coordinates"":[72.78788384031222,19.054061811836604]}"
2976,0.06955736224028909,"{""type"":""Point"",""coordinates"":[72.8283034839664,18.948361764900667]}"
2977,0.07090023453003788,"{""type"":""Point"",""coordinates"":[72.84967474371155,19.085735403260912]}"
2978,0.10736266241167085,"{""type"":""Point"",""coordinates"":[72.8773988498556,19.067200982250803]}"
2979,0.09747115148539161,"{""type"":""Point"",""coordinates"":[73.01453841013279,19.06071324359065]}"
2980,-0.09902912621359224,"{""type"":""Point"",""coordinates"":[72.9491187841846,18.994089209154115]}"
2981,0.37087120372422966,"{""type"":""Point"",""coordinates"":[73.05212460414019,19.008470678324386]}"
2982,0.22091131000813669,"{""type"":""Point"",""coordinates"":[72.8945213372898,19.169556647105416]}"
2983,-0.12345679012345678,"{""type"":""Point"",""coordinates"":[72.89392632583271,18.980907819880088]}"
2984,0.021121410120042546,"{""type"":""Point"",""coordinates"":[72.96868304721016,19.12342653228529]}"
2985,0.29957417424329613,"{""type"":""Point"",""coordinates"":[73.02506743122056,19.01962697776888]}"
2986,0.40530759951749096,"{""type"":""Point"",""coordinates"":[72.85084855801988,19.1913849895881]}"
2987,0.38316204712965846,"{""type"":""Point"",""coordinates"":[73.0383106810842,19.031545574572238]}"
2988,0.3092901971183594,"{""type"":""Point"",""coordinates"":[72.80074949345145,19.191245738196592]}"
2989,0.12218934911242603,"{""type"":""Point"",""coordinates"":[72.98695824095002,19.145136010128432]}"
2990,0.2454596517506085,"{""type"":""Point"",""coordinates"":[72.8842681659495,19.023903996082318]}"
2991,-0.1235467369400093,"{""type"":""Point"",""coordinates"":[72.88207768801047,18.9753023754752]}"
2992,0.08829330548787562,"{""type"":""Point"",""coordinates"":[72.92065489962206,19.062231510382702]}"
2993,0.1859357584355051,"{""type"":""Point"",""coordinates"":[73.04598681311789,19.15663473812923]}"
2994,0.43226034665723384,"{""type"":""Point"",""coordinates"":[73.04693499939437,19.03759298653824]}"
2995,-0.10985915492957747,"{""type"":""Point"",""coordinates"":[72.92789174412077,18.991197825407887]}"
2996,-0.12638580931263857,"{""type"":""Point"",""coordinates"":[72.87300002795135,18.910261157827918]}"
2997,-0.06428773718493344,"{""type"":""Point"",""coordinates"":[72.93163179610899,18.95449790406811]}"
2998,0.1920108942351339,"{""type"":""Point"",""coordinates"":[72.9557996896675,19.15541066098306]}"
2999,0.2022698151198975,"{""type"":""Point"",""coordinates"":[72.89745239322497,19.097220287880262]}"
3000,0.10084998851366873,"{""type"":""Point"",""coordinates"":[73.01162044973562,19.063119274753113]}"
3001,0.27976625273922573,"{""type"":""Point"",""coordinates"":[73.0279766604449,19.18937316046822]}"
3002,-0.11157894736842106,"{""type"":""Point"",""coordinates"":[72.96359552705557,18.95637519769407]}"
3003,0.025974025974025976,"{""type"":""Point"",""coordinates"":[73.0001478426614,19.092143411078446]}"
3004,0.06359649122807018,"{""type"":""Point"",""coordinates"":[72.87992340624376,19.102768328015554]}"
3005,-0.09040907528360262,"{""type"":""Point"",""coordinates"":[72.78059935851282,18.97455332546876]}"
3006,0.25415314111132326,"{""type"":""Point"",""coordinates"":[73.07243450170499,19.070466751192036]}"
3007,-0.12485075349317502,"{""type"":""Point"",""coordinates"":[72.84258034734226,18.91422345594401]}"
3008,0.3563270899954317,"{""type"":""Point"",""coordinates"":[72.8177358448299,19.157369453703435]}"
3009,0.3766855154414963,"{""type"":""Point"",""coordinates"":[73.05627800582197,19.015926636882952]}"
3010,0.4317005177220231,"{""type"":""Point"",""coordinates"":[72.86496921400277,19.156407386518918]}"
3011,0.09214501510574018,"{""type"":""Point"",""coordinates"":[72.90299829879544,19.027595883181885]}"
3012,0.28832116788321166,"{""type"":""Point"",""coordinates"":[72.95215579548248,19.037368466439002]}"
3013,0.16905444126074498,"{""type"":""Point"",""coordinates"":[72.89417556419522,19.035807020211298]}"
3014,-0.11885053880993285,"{""type"":""Point"",""coordinates"":[72.89243150676708,18.954762098984506]}"
3015,0.1681060453906407,"{""type"":""Point"",""coordinates"":[72.88087409914398,19.057273911719246]}"
3016,0.35668485022490193,"{""type"":""Point"",""coordinates"":[72.99889679851364,19.1128797317721]}"
3017,0.3594480302693078,"{""type"":""Point"",""coordinates"":[72.93825370976663,19.072974273929272]}"
3018,0.013193812556869881,"{""type"":""Point"",""coordinates"":[72.82188668827176,19.042134088610293]}"
3019,0.09783110290724505,"{""type"":""Point"",""coordinates"":[73.0065287882816,19.091083352471614]}"
3020,0.24850657108721624,"{""type"":""Point"",""coordinates"":[72.8357313432132,19.02082610353783]}"
3021,-0.12209688122096882,"{""type"":""Point"",""coordinates"":[72.78831120481327,19.111355728576704]}"
3022,0.18965157521385353,"{""type"":""Point"",""coordinates"":[72.90448966309613,19.084690329321386]}"
3023,0.38111336488618436,"{""type"":""Point"",""coordinates"":[72.95048554004224,19.081395861299388]}"
3024,0.05857033051498847,"{""type"":""Point"",""coordinates"":[72.87455631939501,19.17910202471115]}"
3025,0.3720620842572062,"{""type"":""Point"",""coordinates"":[72.8432422892749,19.05073214017896]}"
3026,-0.08894970920287376,"{""type"":""Point"",""coordinates"":[72.77543505303615,19.02194407515909]}"
3027,0.08235294117647059,"{""type"":""Point"",""coordinates"":[73.04380718133467,19.019012392278587]}"
3028,0.1442429354702657,"{""type"":""Point"",""coordinates"":[73.00358934948264,19.16716534230667]}"
3029,0.41878998765293524,"{""type"":""Point"",""coordinates"":[72.9846842348413,19.12303634038403]}"
3030,0.39914819263951073,"{""type"":""Point"",""coordinates"":[72.98334619540182,19.1615309003107]}"
3031,0.020128981825288255,"{""type"":""Point"",""coordinates"":[72.94775061348115,18.94997727318249]}"
3032,0.5297865562280981,"{""type"":""Point"",""coordinates"":[73.02090308052156,19.06562772572131]}"
3033,0.1788931788931789,"{""type"":""Point"",""coordinates"":[72.80386823738408,19.162051849977264]}"
3034,0.36600369079352063,"{""type"":""Point"",""coordinates"":[73.00935456497916,19.03139441939032]}"
3035,0.16262975778546712,"{""type"":""Point"",""coordinates"":[72.80568662509047,18.953378359938696]}"
3036,0.23763410234501092,"{""type"":""Point"",""coordinates"":[72.86434859621309,19.155201883682157]}"
3037,0.40663029794376837,"{""type"":""Point"",""coordinates"":[72.80736683393248,19.193206528782415]}"
3038,0.09209000231964741,"{""type"":""Point"",""coordinates"":[72.91360638790748,19.119469094881374]}"
3039,0.11842865395725015,"{""type"":""Point"",""coordinates"":[72.82344528134112,18.996341277525804]}"
3040,0.21700663553698699,"{""type"":""Point"",""coordinates"":[72.93636481377767,19.02041405605638]}"
3041,0.42791666666666667,"{""type"":""Point"",""coordinates"":[73.01740865664988,18.978950358235153]}"
3042,-0.14719119853308885,"{""type"":""Point"",""coordinates"":[72.92948559473818,18.96969223715361]}"
3043,-0.11940550582671847,"{""type"":""Point"",""coordinates"":[72.79532469051945,19.095267302803396]}"
3044,-0.10033444816053512,"{""type"":""Point"",""coordinates"":[72.9760615925356,19.014284790384526]}"
3045,0.1889242832639059,"{""type"":""Point"",""coordinates"":[72.94265447313568,19.09878446857304]}"
3046,-0.10543130990415335,"{""type"":""Point"",""coordinates"":[72.97217139426304,18.98751780063776]}"
3047,0.21922132585057874,"{""type"":""Point"",""coordinates"":[72.9549450970153,19.04640641531751]}"
3048,-0.051351737948791304,"{""type"":""Point"",""coordinates"":[72.9987284232087,19.027149821449466]}"
3049,-0.1266738494689857,"{""type"":""Point"",""coordinates"":[72.87913447711303,18.972039869663256]}"
3050,-0.09488559892328398,"{""type"":""Point"",""coordinates"":[72.79297006497416,19.092450365427155]}"
3051,0.3512304250559284,"{""type"":""Point"",""coordinates"":[72.92240951643569,19.02097160848661]}"
3052,-0.1137744767049291,"{""type"":""Point"",""coordinates"":[72.8152314724019,19.03861532434322]}"
3053,0.25598259608411894,"{""type"":""Point"",""coordinates"":[72.9960128224064,19.1437078634887]}"
3054,0.09577512203332772,"{""type"":""Point"",""coordinates"":[72.92750523827205,19.073447100545994]}"
3055,-0.1364480198019802,"{""type"":""Point"",""coordinates"":[72.8781951788057,18.947473035552136]}"
3056,0.12975047984644913,"{""type"":""Point"",""coordinates"":[72.81861036663645,19.18047606183798]}"
3057,0.38039067660658676,"{""type"":""Point"",""coordinates"":[73.01474486224974,19.180297881669784]}"
3058,-0.13256529218578947,"{""type"":""Point"",""coordinates"":[72.8766405781365,18.951680527421953]}"
3059,-0.1016260162601626,"{""type"":""Point"",""coordinates"":[72.79147665205343,19.023874611140233]}"
3060,0.37184738090105623,"{""type"":""Point"",""coordinates"":[72.92176275733233,19.03196495437754]}"
3061,0.09552679010322793,"{""type"":""Point"",""coordinates"":[72.9582262003612,19.179836188942918]}"
3062,0.3813525410164066,"{""type"":""Point"",""coordinates"":[72.89092716029117,19.176459538248587]}"
3063,0.15638546182060686,"{""type"":""Point"",""coordinates"":[72.82702314830749,19.07845471417374]}"
3064,0.22467790929087672,"{""type"":""Point"",""coordinates"":[72.82380780875688,19.147321533306805]}"
3065,0.21180797137461485,"{""type"":""Point"",""coordinates"":[73.0712629704885,19.06600745631018]}"
3066,0.16838186993650098,"{""type"":""Point"",""coordinates"":[72.89840200447905,19.108635305703473]}"
3067,-0.10589858571921353,"{""type"":""Point"",""coordinates"":[72.76987214283548,18.98618326124185]}"
3068,-0.11976245463543385,"{""type"":""Point"",""coordinates"":[72.8086599715299,19.026631637451622]}"
3069,0.0038896091868864603,"{""type"":""Point"",""coordinates"":[72.99320606889572,18.978844172085264]}"
3070,0.10732984293193717,"{""type"":""Point"",""coordinates"":[73.02486045497908,18.982248211700803]}"
3071,-0.1348075348075348,"{""type"":""Point"",""coordinates"":[72.81706245823102,19.0821452745529]}"
3072,-0.1368093385214008,"{""type"":""Point"",""coordinates"":[72.90463243769408,18.965289722402936]}"
3073,-0.10093271152564957,"{""type"":""Point"",""coordinates"":[72.7985135203935,18.99357076986494]}"
3074,-0.12101910828025478,"{""type"":""Point"",""coordinates"":[72.96815482881908,18.996436508012096]}"
3075,0.4622934317590806,"{""type"":""Point"",""coordinates"":[73.022815429191,19.133074460928714]}"
3076,0.23453551912568307,"{""type"":""Point"",""coordinates"":[72.82329804410296,19.195302400871864]}"
3077,0.5278833406981882,"{""type"":""Point"",""coordinates"":[72.82591539864352,19.188062252018046]}"
3078,-0.13391357459154068,"{""type"":""Point"",""coordinates"":[72.85186359838009,18.954129020601037]}"
3079,0.23750701852891634,"{""type"":""Point"",""coordinates"":[73.02998626342853,19.180636673413076]}"
3080,0.2764898790003393,"{""type"":""Point"",""coordinates"":[72.88058081207215,19.05083852466347]}"
3081,0.2582005141388175,"{""type"":""Point"",""coordinates"":[72.8845507971523,19.149367251783676]}"
3082,0.16101694915254236,"{""type"":""Point"",""coordinates"":[72.8523567002739,19.112425706507956]}"
3083,0.06728411876872786,"{""type"":""Point"",""coordinates"":[73.00691989427429,18.962865781751418]}"
3084,0.16162227602905568,"{""type"":""Point"",""coordinates"":[72.9914034321341,19.11348244332098]}"
3085,-0.09283118599273207,"{""type"":""Point"",""coordinates"":[72.97791969249633,19.074580756140055]}"
3086,-0.11377245508982035,"{""type"":""Point"",""coordinates"":[72.80768725090655,19.072991765097353]}"
3087,0.07608255766895994,"{""type"":""Point"",""coordinates"":[73.06598959293119,19.117467766881276]}"
3088,0.06765181251443085,"{""type"":""Point"",""coordinates"":[72.842317129667,18.984808591678117]}"
3089,-0.13349296617779108,"{""type"":""Point"",""coordinates"":[72.89122623739622,18.96271635872019]}"
3090,-0.12610166659705108,"{""type"":""Point"",""coordinates"":[72.88032581083519,18.938173713835358]}"
3091,0.27858994297563505,"{""type"":""Point"",""coordinates"":[73.01128763695985,18.961627190504196]}"
3092,0.15447991761071062,"{""type"":""Point"",""coordinates"":[72.8155120975856,19.17955834015195]}"
3093,0.2465034965034965,"{""type"":""Point"",""coordinates"":[72.9093445581674,19.03308587458794]}"
3094,-0.03695324283559578,"{""type"":""Point"",""coordinates"":[72.90991976838933,19.146309852085952]}"
3095,0.1964248596965288,"{""type"":""Point"",""coordinates"":[72.85253097777897,19.09985285170396]}"
3096,0.055322900595106896,"{""type"":""Point"",""coordinates"":[73.00753904628738,19.18993102206768]}"
3097,0.056719022687609075,"{""type"":""Point"",""coordinates"":[72.91442631758464,19.075113334477102]}"
3098,0.2476007677543186,"{""type"":""Point"",""coordinates"":[73.0150353839582,18.969629159305697]}"
3099,0.14023479188900748,"{""type"":""Point"",""coordinates"":[72.80081459557158,19.18685895234588]}"
3100,-0.09530292716133425,"{""type"":""Point"",""coordinates"":[72.78457479794565,19.058867593600585]}"
3101,0.3136653292423885,"{""type"":""Point"",""coordinates"":[72.95940987904947,19.047575541804758]}"
3102,0.12468951813214109,"{""type"":""Point"",""coordinates"":[73.00875793658564,19.10320855601316]}"
3103,0.06538618716796077,"{""type"":""Point"",""coordinates"":[72.87463188086627,19.073819768896552]}"
3104,-0.12208411374084795,"{""type"":""Point"",""coordinates"":[72.80434416663307,19.137240658317438]}"
3105,0.06843755764619074,"{""type"":""Point"",""coordinates"":[72.81907213012693,19.194380519668645]}"
3106,0.16737430167597767,"{""type"":""Point"",""coordinates"":[73.0425962389529,19.01722192297773]}"
3107,0.09992173232454996,"{""type"":""Point"",""coordinates"":[73.02689578186428,18.995453047342078]}"
3108,0.3417882054533925,"{""type"":""Point"",""coordinates"":[73.06632393304017,19.085281571974]}"
